Date,Lower Modal Price,Upper Model Price
2020-05-01,2041.1195825011334,4782.481063208885
2020-06-01,1256.170954180646,5300.786378184924
2020-07-01,1060.1731006917576,6144.566029057529
2020-08-01,127.62132269102858,6098.357283614824
2020-09-01,-612.0678435353516,6140.063311780779
2020-10-01,-1008.7349019064236,6447.747705100981
2020-11-01,-1632.7870064029685,6468.919007106357
2020-12-01,-2139.191968793233,6560.824326788417
2021-01-01,-2319.6034349265747,6940.428063756871
2021-02-01,-2578.4762806144204,7209.902938932624
2021-03-01,-2516.2065793691786,7772.8315022046445
2021-04-01,-2635.874956929188,8129.399079504612
2021-05-01,-2287.4735394422496,9021.754936590629
2021-06-01,-2674.7982842398583,9160.747695923299
2021-07-01,-2631.8454534075895,9710.8084996209
2021-08-01,-3357.7897349065643,9473.36529173572
2021-09-01,-3932.424887455896,9369.934464187209
2021-10-01,-4209.249282886247,9548.46723581521
2021-11-01,-4721.922906177399,9476.686866766766
2021-12-01,-5113.707902322072,9512.594307583557
