Date,Lower Modal Price,Upper Model Price
2020-05-01,598.4640595804402,901.5302990380582
2020-06-01,535.6956045446332,964.2987540042486
2020-07-01,487.5318605999907,1012.4624979017917
2020-08-01,446.92800883370296,1053.066349668078
2020-09-01,411.1553273196308,1088.83903118215
2020-10-01,378.8143682492909,1121.17999025249
2020-11-01,349.073797860016,1150.920560641765
2020-12-01,321.3919572706443,1178.6024012311366
2021-01-01,295.3926094634987,1204.6017490382822
2021-02-01,270.8018188451129,1229.192539656668
2021-03-01,247.41278634034,1252.5815721614408
2021-04-01,6.313109683108223,1056.1777686941828
2021-05-01,-74.89681355162577,1137.38205050254
2021-06-01,-146.44260047624493,1208.9278373575423
2021-07-01,-211.12487873682971,1273.610115571028
2021-08-01,-270.6063360143078,1333.0915728485045
2021-09-01,-325.9703018161946,1388.4555386503912
2021-10-01,-377.9692576090789,1440.4544944432755
2021-11-01,-427.1510796001577,1489.6363164343543
2021-12-01,-473.92936949907005,1536.4146063332669
