DateDate,Lower Modal Price,Upper Model Price
2018-05-01,1369.7107938863592,1814.663618732523
2018-06-01,1440.3193689516454,2034.6953072837885
2018-07-01,1413.646806842744,2108.3551380280164
2018-08-01,1325.6534651260517,2097.4850964921498
2018-09-01,1184.8171124418022,2020.5532563491497
2018-10-01,1072.6730022120837,1963.9893525408397
2018-11-01,1058.9026481433327,2000.1785040460857
2018-12-01,1203.240801578924,2190.4654299465133
2019-01-01,1096.730215678915,2126.9045286684986
2019-02-01,1024.1427636979256,2094.9309519158282
2019-03-01,983.6034252609892,2093.1206997758645
2019-04-01,1053.2527233954183,2199.9313410790946
2019-05-01,909.056902210138,2142.838478647989
2019-06-01,964.1317314673665,2272.6334671585214
2019-07-01,945.1081199302026,2320.1705946262946
2019-08-01,889.2990165495638,2325.2434984060956
2019-09-01,711.4769567483988,2204.15980947747
2019-10-01,523.9616328028818,2070.228478698448
2019-11-01,503.789962306916,2101.146179217212
2019-12-01,686.360938216699,2332.7658478896037
