DateDate,Lower Modal Price,Upper Model Price
2016-10-01,1345.9502694425028,1405.023268619631
2016-11-01,1345.8662377710396,1429.1880095483923
2016-12-01,1240.7770148620307,1342.8504756304105
2017-01-01,1238.4281319537154,1356.2428419426228
2017-02-01,1218.2708369274487,1349.995391419509
2017-03-01,1211.9955468711976,1356.2735815002382
2017-04-01,1206.215460480789,1362.0518042693395
2017-05-01,1200.84077993473,1367.4276824205926
2017-06-01,1195.7892271082883,1372.4784656388551
2017-07-01,1191.0133245336935,1377.254862781069
2017-08-01,1186.4694324621487,1381.7984370322783
2017-09-01,1182.128536156416,1386.1395375765455
2017-10-01,1166.2919255012284,1401.949554812266
2017-11-01,1164.4656909501864,1427.8565831136552
2017-12-01,1056.1716075354261,1344.7238554042806
2018-01-01,1050.1494247073467,1361.7895565288297
2018-02-01,1026.1865571548954,1359.347656109144
2018-03-01,1016.0905490761202,1369.4465786217675
2018-04-01,1006.5334112123307,1379.0018436044622
2018-05-01,997.4481152909431,1388.0883430815927
