DateDate,Lower Modal Price,Upper Model Price
2020-11-01,887.5540009858344,1441.4852858209877
2020-12-01,889.4406024842797,1544.5885439777853
2021-01-01,821.0055522128131,1589.1871721230245
2021-02-01,780.4748872069093,1641.1006302927472
2021-03-01,734.6554885791459,1679.046865571588
2021-04-01,802.1507729540722,1823.6255217748171
2021-05-01,714.2263844350065,1807.3375758308584
2021-06-01,640.0242548184384,1800.364578294908
2021-07-01,633.7476828342419,1857.6280937579031
2021-08-01,556.1184847232307,1840.3997986429786
2021-09-01,521.9868368812809,1863.9523972194143
2021-10-01,470.52875626829757,1867.8139629805173
2021-11-01,487.811674748011,1947.9033233597177
2021-12-01,498.0580704213222,2014.9003125648342
2022-01-01,462.69621462205635,2035.0600763823113
2022-02-01,436.4045529985574,2062.198853177825
2022-03-01,406.28954979915227,2082.3640063168673
2022-04-01,476.1289498475853,2201.5171877513803
2022-05-01,401.73605903923715,2174.9530911433476
2022-06-01,339.10598083745845,2158.9239442556723
