DateDate,Lower Modal Price,Upper Model Price
2020-11-01,960.6730124370117,1458.0033407318758
2020-12-01,797.1375857174921,1535.2440307226093
2021-01-01,729.1098665386166,1630.6059987090075
2021-02-01,708.6858487056475,1756.2488882832927
2021-03-01,664.5229358005637,1835.9282439192393
2021-04-01,701.6320710857742,1987.1992507165266
2021-05-01,685.3795712623493,2074.5809600282246
2021-06-01,631.5625308864967,2117.82653668729
2021-07-01,595.2943012782166,2172.3105238442113
2021-08-01,506.21318111440326,2169.227132000905
2021-09-01,470.26594135983953,2214.9392089494995
2021-10-01,388.76029833566986,2211.4928531658206
2021-11-01,361.8173805475916,2262.672787537169
2021-12-01,318.6331157782706,2294.852450185363
2022-01-01,280.2522250334557,2328.8805000094435
2022-02-01,318.3947218371934,2437.000208209556
2022-03-01,303.91281206026247,2490.184476311958
2022-04-01,280.42617366913896,2532.3686676330562
2022-05-01,269.3050454859497,2585.0368947417337
2022-06-01,216.35711603255845,2594.178636983149
