DateDate,Lower Modal Price,Upper Model Price
2020-11-01,1598.6321861046733,2140.621153255967
2020-12-01,1571.1260667746208,2177.5834760642447
2021-01-01,1570.118375775993,2224.0067388074203
2021-02-01,1556.456406905386,2252.9219880309356
2021-03-01,1527.4242002030028,2264.242206106809
2021-04-01,1522.1845376241422,2297.189600775747
2021-05-01,1537.1187706954363,2348.5336035162554
2021-06-01,1556.5053138273522,2402.781903982169
2021-07-01,1645.678165694159,2525.4507112367332
2021-08-01,1546.2869783197061,2458.343234298349
2021-09-01,1520.700871251809,2463.9624788303663
2021-10-01,1474.1993684652327,2447.7124571327477
2021-11-01,1475.2966854502592,2482.930436959879
2021-12-01,1466.4141736181314,2504.7577849341633
2022-01-01,1469.3488450566924,2537.25577202145
2022-02-01,1464.2509217559495,2560.7318830759905
2022-03-01,1440.5591597085308,2564.442226966368
2022-04-01,1436.1974972018218,2586.7589313139006
2022-05-01,1454.4116691312886,2631.0682187687107
2022-06-01,1489.8508810221338,2692.055407157228
