DateDate,Lower Modal Price,Upper Model Price
2019-10-01,2245.824188982431,2742.4274028513373
2019-11-01,2235.6927514818963,2911.1949966483407
2019-12-01,2070.230236160039,2875.1939123909556
2020-01-01,2066.7740093401585,2978.132003517268
2020-02-01,2068.306590567825,3072.57434699193
2020-03-01,2067.719887460099,3155.885637918026
2020-04-01,2100.7609767025715,3266.29557456344
2020-05-01,1992.512395282709,3230.3183074831213
2020-06-01,1874.2950400486643,3180.239308284993
2020-07-01,1860.114141520793,3230.74294045659
2020-08-01,1941.2422130638565,3373.6019580306306
2020-09-01,2019.7095694245056,3511.2298923494945
2020-10-01,1982.295592544257,3570.0930907868437
2020-11-01,2026.4070903031113,3701.7400072097807
2020-12-01,1883.8207478705262,3640.7574126555446
2021-01-01,1894.5541024070824,3728.6874030762365
2021-02-01,1910.1664184900892,3817.9851191221805
2021-03-01,1918.99704659711,3897.5894952501103
2021-04-01,1959.5707775759747,4006.3610718452
2021-05-01,1852.7408662401804,3965.4498465211564
