DateDate,Lower Modal Price,Upper Model Price
2020-11-01,973.0204140012661,1430.3630870724978
2020-12-01,985.3852311268575,1638.4297009198535
2021-01-01,859.2210954127013,1656.6963412248147
2021-02-01,903.9859171457822,1827.5048583953642
2021-03-01,849.2031389242414,1880.0418570250745
2021-04-01,830.9514126914465,1961.9973921225842
2021-05-01,762.7508509471758,1983.1128582996134
2021-06-01,756.5870845861376,2062.5945753626534
2021-07-01,538.3476317477077,1922.5184824792339
2021-08-01,592.9451642433411,2053.1017317282067
2021-09-01,546.4055577530329,2076.949935471395
2021-10-01,510.51341529324736,2110.0338188409773
2021-11-01,422.84604659488275,2108.9147808584157
2021-12-01,508.21220501121957,2278.6655699409584
2022-01-01,394.1996438298006,2243.300211083586
2022-02-01,338.1010559434112,2264.352636373694
2022-03-01,315.3031375066769,2314.124382078502
2022-04-01,303.213428809823,2373.5518306758177
2022-05-01,251.59127914224655,2389.672333793333
2022-06-01,249.58854710049604,2454.621093230039
