DateDate,Lower Modal Price,Upper Model Price
2020-01-01,1449.7830698881462,1805.4956472379108
2020-02-01,1376.6066577700021,1884.803024780434
2020-03-01,1312.7773795881405,1934.624344835485
2020-04-01,1305.816860027788,2024.981319995905
2020-05-01,1254.0970574142668,2058.0990868566273
2020-06-01,1193.3001547107056,2074.4542514698255
2020-07-01,1151.2988362646092,2103.118836994214
2020-08-01,1151.7741396073473,2169.508118718408
2020-09-01,1105.5176803244049,2185.070290125173
2020-10-01,1051.5048512568646,2189.5612904184954
2020-11-01,1021.2167443264417,2214.859043888502
2020-12-01,1077.1709237129726,2323.1683277113434
2021-01-01,1048.5493936555526,2347.8702256940255
2021-02-01,1024.417138603113,2375.0981831210233
2021-03-01,994.1600613022033,2394.2255136775366
2021-04-01,1007.4106507113587,2455.2401530675597
2021-05-01,976.2094783559061,2470.240169149646
2021-06-01,933.581010192276,2472.44821550441
2021-07-01,905.8999833382733,2488.3218036345415
2021-08-01,914.7788800242051,2539.59416990393
