Date,Lower Modal Price,Upper Model Price
2020-11-01,894.4692836681097,1762.3161165640786
2020-12-01,787.5989561125361,1828.3938048385944
2021-01-01,860.7391594931594,2058.8410853954065
2021-02-01,579.7076720582701,1916.166993282101
2021-03-01,467.6309595928037,1929.2978753432112
2021-04-01,576.7535035990608,2153.5307871621985
2021-05-01,557.2614748611533,2241.3566390077794
2021-06-01,487.8039411611312,2272.7768248790203
2021-07-01,490.99036924619213,2371.438170747544
2021-08-01,498.6646746859051,2469.9699303201055
2021-09-01,346.25692759158505,2404.416800570887
2021-10-01,275.35494897457124,2416.8725950895287
2021-11-01,247.83115284738778,2483.874638872504
2021-12-01,196.32565937995219,2518.3195354527334
2022-01-01,278.3373076824314,2683.5049692379425
2022-02-01,25.20318215573343,2510.731116965188
2022-03-01,-81.51054400100975,2481.7376992577347
2022-04-01,127.52914699252688,2765.858123538391
2022-05-01,84.17644119746637,2795.563805566053
2022-06-01,10.165241528490697,2792.693920557381
