DateDate,Lower Modal Price,Upper Model Price
2020-11-01,1296.3220170907819,1696.1053824323951
2020-12-01,1134.793213932533,1729.4727357106694
2021-01-01,1093.5308249057293,1812.828197493744
2021-02-01,1052.7954675368755,1893.200743587362
2021-03-01,1034.7038163867255,1968.3245179086543
2021-04-01,1036.2859686576703,2064.588831746553
2021-05-01,1013.1901513122751,2120.1248348964727
2021-06-01,948.7226128584135,2135.6464409306477
2021-07-01,942.0327600097681,2198.458616596803
2021-08-01,946.7948816037571,2273.575033188995
2021-09-01,863.2821536348808,2253.128557867337
2021-10-01,771.6542295146836,2224.9083615294967
2021-11-01,885.9877328795385,2391.2970637294256
2021-12-01,795.2861364142967,2352.3810479893446
2022-01-01,795.2117840697468,2401.1661645474733
2022-02-01,751.8656146154874,2405.4891185181123
2022-03-01,751.8923339380146,2450.7099050091447
2022-04-01,758.8669723278425,2502.595335465953
2022-05-01,724.0749355748449,2510.851076443643
2022-06-01,672.7605070866274,2502.192328229121
