DateDate,Lower Modal Price,Upper Model Price
2020-11-01,739.7351117680942,1641.4078135910945
2020-12-01,648.1436698431551,1849.2096606300527
2021-01-01,404.69647054046175,1892.6164386620985
2021-02-01,289.4988503578588,1984.4655333628452
2021-03-01,98.4469343703247,2000.869943609934
2021-04-01,127.00377489648781,2199.838335978351
2021-05-01,-52.941462843703675,2189.304804055907
2021-06-01,-120.48672153834877,2269.531173164885
2021-07-01,-162.30238876688009,2372.260686728371
2021-08-01,-322.4683887313595,2344.872028603215
2021-09-01,-250.80867489134334,2545.996007828228
2021-10-01,-295.49086242310455,2622.8166827199966
2021-11-01,-327.8328537983116,2730.022670889585
2021-12-01,-381.8713213185438,2805.551729061217
2022-01-01,-521.610559038189,2793.2430167919015
2022-02-01,-619.5725148583244,2815.7782729333867
2022-03-01,-745.4403988066481,2807.999489380557
2022-04-01,-707.2914532344384,2959.161880194032
2022-05-01,-852.6259647629438,2924.386904961618
2022-06-01,-907.7405888322824,2974.156850700269
