DateDate,Lower Modal Price,Upper Model Price
2020-08-01,1938.974352827072,1961.0256471715006
2020-09-01,1934.4074195543187,1965.5925804442538
2020-10-01,1930.903083119802,1969.0969168787706
2020-11-01,1927.9487890649386,1972.051210933634
2020-12-01,1925.3460028986083,1974.6539970999643
2021-01-01,1922.992903850137,1977.0070961484355
2021-02-01,1920.8290056422447,1979.1709943563278
2021-03-01,1918.814898089116,1981.1851019094565
2021-04-01,1916.92320676722,1983.0767932313524
2021-05-01,1915.1340005171833,1984.8659994813893
2021-06-01,1963.4321718243805,2036.5677059854206
2021-07-01,1961.806153302733,2038.1937245070676
2021-08-01,1955.897537673195,2044.102340135178
2021-09-01,1950.6919691866826,2049.307908621691
2021-10-01,1945.985774456419,2054.014103351954
2021-11-01,1941.6579810666349,2058.3418967417383
2021-12-01,1937.6297687292797,2062.3701090790933
2022-01-01,1933.8463886519514,2066.153489156422
2022-02-01,1930.2679785538337,2069.7318992545397
2022-03-01,1926.8644456219822,2073.135432186391
