DateDate,Lower Modal Price,Upper Model Price
2020-11-01,1055.3860461627914,1788.0546004102284
2020-12-01,1050.1109724117864,1972.350341941446
2021-01-01,1035.5124173116687,2072.6240346428744
2021-02-01,848.1359638958091,1971.5843119229207
2021-03-01,990.697693565741,2186.901830848623
2021-04-01,960.997969325484,2222.426177173969
2021-05-01,932.1961343791993,2254.0847365180607
2021-06-01,911.04685508855,2290.022472832835
2021-07-01,842.840182809774,2276.2924877566566
2021-08-01,761.0081799670883,2246.785847750583
2021-09-01,742.8843672180029,2279.1187722836426
2021-10-01,672.6640431797448,2257.906099808215
2021-11-01,671.0429654408324,2325.3020895534564
2021-12-01,729.5690333781783,2444.748766041147
2022-01-01,739.3211641900198,2510.8310162996895
2022-02-01,511.8149310405722,2336.733885879781
2022-03-01,646.0524157325765,2522.2979959478416
2022-04-01,621.5193012017812,2547.457085717448
2022-05-01,597.5020914645203,2571.756708807887
2022-06-01,580.1723144230596,2601.533081884301
