DateDate,Lower Modal Price,Upper Model Price
2020-11-01,771.1359683255127,1737.0567446675882
2020-12-01,684.110926326093,1985.3689854857273
2021-01-01,583.2794069159364,2124.422628053888
2021-02-01,97.71461026726286,1835.5312431695065
2021-03-01,-71.51204828271852,1838.2286403941905
2021-04-01,-37.51329801028123,2027.8123524613238
2021-05-01,-106.35172549944878,2102.6766950292294
2021-06-01,-220.17921319586367,2123.3162258890816
2021-07-01,-293.4779387162622,2176.972730811135
2021-08-01,-326.5136050443043,2264.62896865717
2021-09-01,-470.7375834347016,2235.573018712054
2021-10-01,-522.9798586612606,2293.7118365417386
2021-11-01,-409.850159015258,2582.1386076614117
2021-12-01,-391.7572620551182,2758.7583154814574
2022-01-01,-472.5618440494022,2825.6133075052508
2022-02-01,-900.9596510574527,2537.014675300861
2022-03-01,-1029.5435210402259,2542.043819796081
2022-04-01,-990.8249949695552,2709.21338166233
2022-05-01,-1049.6418789528398,2774.37205670727
2022-06-01,-1145.0696361818855,2798.9468027180174
