DateDate,Lower Modal Price,Upper Model Price
2020-10-01,1334.1230407340533,1990.4118913631135
2020-11-01,1225.9421637609566,2217.975338330549
2020-12-01,1215.1588840881602,2419.506372035995
2021-01-01,1149.503080289308,2555.4382524958132
2021-02-01,1218.589259158224,2787.2713489146645
2021-03-01,222.81069535486165,1947.3416929642076
2021-04-01,157.4050888527787,2019.3575981934646
2021-05-01,89.34916451916479,2082.8089961292694
2021-06-01,30.443917654168672,2144.92162596601
2021-07-01,-28.67225276179147,2201.8035756665786
2021-08-01,-82.51036767772212,2257.198304439433
2021-09-01,301.192425388218,2745.9391583350193
2021-10-01,175.94976706176067,2919.3271355351444
2021-11-01,89.64666653027689,3133.043345241416
2021-12-01,56.73213845661303,3353.2692903402763
2022-01-01,-30.07559732012487,3514.346859289112
2022-02-01,6.371059175002074,3774.014310749295
2022-03-01,-1026.0085563068474,2957.895565669541
2022-04-01,-1123.9743372259952,3061.3609917187905
2022-05-01,-1223.1996947646212,3156.7554686672465
