DateDate,Lower Modal Price,Upper Model Price
2020-11-01,1107.1647932675403,1459.7276544987146
2020-12-01,1050.4432752480416,1499.7465713505003
2021-01-01,1005.1134810433342,1548.8804715649335
2021-02-01,976.2023520202051,1594.8643446068832
2021-03-01,934.0526764706158,1620.6148907449153
2021-04-01,919.2522391640296,1667.2697741105449
2021-05-01,888.0921552997047,1692.9949563682899
2021-06-01,869.3759427001776,1727.3683275843248
2021-07-01,804.2123814362358,1712.2050419151283
2021-08-01,803.9641440380808,1759.3448182071177
2021-09-01,724.8319994872822,1725.347515812155
2021-10-01,694.3648271406835,1738.068263012315
2021-11-01,700.7458680964168,1810.534394486037
2021-12-01,667.6565888146952,1834.4977411006957
2022-01-01,638.7508648447078,1861.8211437034115
2022-02-01,629.3989304260779,1904.834396121513
2022-03-01,600.0272867978543,1925.1677607616025
2022-04-01,593.7511147581264,1967.071313534338
2022-05-01,567.5015198348442,1987.261651540156
2022-06-01,553.7666727209581,2018.5407917131129
