DateDate,Lower Modal Price,Upper Model Price
2018-03-01,1102.1388645251948,1418.2429015631594
2018-04-01,1063.705805355302,1468.7780241203814
2018-05-01,1040.303683584537,1499.3644352440622
2018-06-01,836.8048371192828,1335.1090939024318
2018-07-01,822.1944732771207,1352.2387192292376
2018-08-01,809.1934985112855,1366.707443673991
2018-09-01,797.1433781371944,1379.4767506312905
2018-10-01,701.8322350115765,1307.2095396364884
2018-11-01,778.8311109847285,1405.9765738589213
2018-12-01,816.5693372786941,1464.5069294226287
2019-01-01,804.2952425114639,1472.2374609141443
2019-02-01,811.326214566553,1498.6097692843614
2019-03-01,787.8114408230043,1529.7641641802038
2019-04-01,768.6176284778392,1553.491764983208
2019-05-01,751.7294230174913,1573.069363813233
2019-06-01,483.762869499932,1337.7070293306938
2019-07-01,469.1736333164316,1353.2326966156488
2019-08-01,455.2441540792247,1367.695761163089
2019-09-01,441.78319765096717,1381.3533893025183
2019-10-01,377.47685380642366,1343.1651768106233
