DateDate,Lower Modal Price,Upper Model Price
2020-06-01,1534.0378600351398,2100.794473629509
2020-07-01,1490.938645078938,2294.698638537705
2020-08-01,1400.19671216721,2383.805021148227
2020-09-01,1238.6101919846476,2375.27486215355
2020-10-01,1171.0738357797736,2441.4161421189197
2020-11-01,1206.550735762388,2598.673516882077
2020-12-01,1166.7206494480088,2670.0348457349155
2021-01-01,1170.3913248004974,2776.9516238443794
2021-02-01,1120.3754788101824,2823.1746720266
2021-03-01,1076.7159920286495,2871.2015524255717
2021-04-01,1031.1813849839295,2912.4116836458848
2021-05-01,991.7417933719495,2956.261265796871
2021-06-01,879.3701369720962,2923.723414971266
2021-07-01,909.5245099531562,3030.975562858789
2021-08-01,870.9164920897451,3066.5029850337864
2021-09-01,759.1765591080759,3026.7086577187574
2021-10-01,723.1372347525485,3060.1969845750737
2021-11-01,776.5293531871116,3181.2863286526876
2021-12-01,757.3523930029642,3227.7739307654424
2022-01-01,776.2464994378672,3309.263564019475
