DateDate,Lower Modal Price,Upper Model Price
2020-11-01,1294.0025954813539,1873.6657390570037
2020-12-01,1241.4593245839785,1914.781680779762
2021-01-01,1159.9776023325426,1943.1513943105588
2021-02-01,1165.118364539485,2038.2382761161925
2021-03-01,1056.450470180261,2011.8390304552884
2021-04-01,1094.4142408188322,2125.5155106914603
2021-05-01,1082.426432947028,2184.060542267101
2021-06-01,1014.0463017102397,2181.9593399018463
2021-07-01,973.8089859375306,2204.4369702375
2021-08-01,985.0408287597105,2275.3391070636612
2021-09-01,955.1599609763109,2302.4881945086127
2021-10-01,793.3553375892936,2195.4020417579995
2021-11-01,880.3896721696365,2353.430929810664
2021-12-01,861.4534263008367,2394.766226294853
2022-01-01,801.9239479823759,2394.9270181955303
2022-02-01,821.3139159446528,2471.5015692556144
2022-03-01,724.2298813311056,2428.822254894313
2022-04-01,773.3470603148807,2530.9569898499817
2022-05-01,770.4479392503195,2579.457523909017
2022-06-01,707.5392111268063,2566.5435496400223
