DateDate,Lower Modal Price,Upper Model Price
2020-09-01,1877.3659701932447,2265.908838918196
2020-10-01,1721.5953901521839,2285.4055091471073
2020-11-01,1680.6286995006803,2369.8426585365005
2020-12-01,1652.1398021473879,2450.9269517893763
2021-01-01,1610.6741026164889,2503.703993779694
2021-02-01,1547.5518960332495,2526.9030054122013
2021-03-01,1506.4753089930375,2564.5046604273048
2021-04-01,1466.4288585805434,2598.0338036958055
2021-05-01,1441.9175893524719,2642.3941360005847
2021-06-01,1421.8083179095743,2687.5290992663627
2021-07-01,1396.341228795191,2724.0207253146395
2021-08-01,1488.2826486253684,2874.989094174413
2021-09-01,1424.795363249375,2885.415835324616
2021-10-01,1315.0168683004954,2846.8180963118343
2021-11-01,1306.0370276660183,2905.3714458084883
2021-12-01,1297.7276744769144,2962.1401242176216
2022-01-01,1272.8711050576262,2999.7452016348193
2022-02-01,1221.971225724511,3009.2226916288428
2022-03-01,1190.9775890233987,3036.5750840764176
2022-04-01,1154.0670654723863,3056.255346423328
