DateDate,Lower Modal Price,Upper Model Price
2020-11-01,988.5726075460656,1422.062492341468
2020-12-01,868.7059952686918,1493.4612372330366
2021-01-01,788.6060274551692,1559.1459274220679
2021-02-01,517.5680640856625,1410.4303807749593
2021-03-01,502.40182031659407,1502.6507680468462
2021-04-01,532.6435486745246,1629.8064367702186
2021-05-01,499.1529010525554,1685.3371036421672
2021-06-01,446.7348138636953,1715.7105393919778
2021-07-01,411.2747165364948,1757.9616929819613
2021-08-01,386.39101292052123,1806.543198927019
2021-09-01,317.57467399844063,1807.5742139677009
2021-10-01,264.3394311638883,1821.055431781653
2021-11-01,326.92087680608904,1974.0762131376173
2021-12-01,255.65052062509733,1989.5621028628598
2022-01-01,205.1949485618892,2021.7893955435948
2022-02-01,-54.27250066597401,1841.4017785513101
2022-03-01,-54.41878955245352,1917.0220949998502
2022-04-01,-13.807736118437788,2030.580826376218
2022-05-01,-38.22974167173891,2076.5908957383185
2022-06-01,-83.10642528559424,2099.874978170973
