Date,Lower Modal Price,Upper Model Price
2020-11-01,1167.0641492974264,1643.0434462300045
2020-12-01,1046.0752165267386,1658.2284012646455
2021-01-01,1012.8106233134479,1752.5568896357133
2021-02-01,994.1645320556754,1837.5159921200607
2021-03-01,955.76439737707,1892.738124717017
2021-04-01,1055.4065269526543,2077.0346579957104
2021-05-01,961.4230017279427,2061.340977744284
2021-06-01,862.8875174091119,2035.8405891341877
2021-07-01,870.9287563095412,2112.6412402333563
2021-08-01,859.1634726928911,2166.019026804478
2021-09-01,817.1369405462602,2186.0389760894027
2021-10-01,737.4336929195957,2165.6907233212405
2021-11-01,741.2645853757725,2230.4719937777613
2021-12-01,670.3670212156638,2217.3864886309048
2022-01-01,684.2321289153775,2287.223442592235
2022-02-01,674.2356224978195,2331.11624128519
2022-03-01,648.2759687648464,2357.322928730823
2022-04-01,828.4563720088971,2588.1353296083494
2022-05-01,599.4655129718478,2408.3555146672334
2022-06-01,526.7664524755791,2383.5654609806297
