DateDate,Lower Modal Price,Upper Model Price
2020-11-01,598.4618517927876,1275.3872785484973
2020-12-01,518.3161588153531,1323.7357450429204
2021-01-01,497.5258910977178,1499.0954080494412
2021-02-01,456.9838849439525,1572.0557037671256
2021-03-01,402.74632251562696,1649.8050708830979
2021-04-01,326.6039712735143,1674.0211114648496
2021-05-01,336.50513932413696,1788.9716575429593
2021-06-01,233.26684204495746,1776.404498908128
2021-07-01,263.1985346853895,1896.5274630967133
2021-08-01,269.73990424507906,1985.6879027499187
2021-09-01,183.38426004747862,1979.9067916205559
2021-10-01,161.10553432775077,2033.6696140528284
2021-11-01,172.09548735465376,2097.152756800489
2021-12-01,136.06900758697452,2118.8718245544724
2022-01-01,127.27100647278667,2161.7948232634544
2022-02-01,88.60286118234717,2176.464849301274
2022-03-01,9.215158793935188,2146.300947712396
2022-04-01,-44.50337569991734,2141.163688228626
2022-05-01,-23.96093547431633,2208.958947635434
2022-06-01,-110.42431541788665,2168.929763856743
