DateDate,Lower Modal Price,Upper Model Price
2020-11-01,-56.263600566591776,751.2823006933364
2020-12-01,-177.7525240939945,788.4763140784503
2021-01-01,-176.97317771520216,865.0756845983071
2021-02-01,-268.36030859137,820.4691086704574
2021-03-01,-271.21751853995465,854.0527124826863
2021-04-01,-265.99330730153264,890.2499478393361
2021-05-01,-105.61144355665692,1078.6206762059896
2021-06-01,-70.4486649890813,1140.0409105962867
2021-07-01,-330.06969281427484,905.5814261666081
2021-08-01,-349.4757677741545,910.5691317533831
2021-09-01,-387.3113686562143,896.535360217783
2021-10-01,-385.71531051286456,921.4444581419311
2021-11-01,-379.92305971899,962.8454199315951
2021-12-01,-420.52037363910165,952.3750199557859
2022-01-01,-387.94619717793364,1012.2759564405895
2022-02-01,-463.73454765715974,962.472410882039
2022-03-01,-459.12184945934354,992.2976977856424
2022-04-01,-449.74114652846754,1025.8799889597558
2022-05-01,-273.2540024887252,1225.7864874966117
2022-06-01,-236.84477725530132,1285.035777110189
