DateDate,Lower Modal Price,Upper Model Price
2020-10-01,2828.19165834882,8371.808341651182
2020-11-01,1680.0710509380233,9519.928949061978
2020-12-01,799.0871234169226,10400.91287658308
2021-01-01,56.3833166976392,11143.616683302364
2021-02-01,-597.9518725330017,11797.951872533004
2021-03-01,-1189.5161018354183,12389.51610183542
2021-04-01,-1733.51555394338,12933.515553943382
2021-05-01,-2239.8578981239552,13439.857898123957
2021-06-01,-2715.4250249535426,13915.425024953543
2021-07-01,-3165.227597071892,14365.227597071895
2021-08-01,-3593.0482600341957,14793.048260034197
2021-09-01,-201.57996048324458,18868.246627149914
2021-10-01,-1520.4585677164687,20187.12523438314
2021-11-01,-2534.841207062267,21201.507873728937
2021-12-01,-3469.1014042974093,22135.76807096408
2022-01-01,-4339.673047901715,23006.339714568385
2022-02-01,-5158.038989234821,23824.705655901493
2022-03-01,-5932.597364835528,24599.2640315022
2022-04-01,-6669.710388761987,25336.37705542866
2022-05-01,-7374.334866068239,26041.00153273491
