DateDate,Lower Modal Price,Upper Model Price
2020-11-01,3779.753225550131,11034.030289879418
2020-12-01,1077.190491316408,9308.016207669538
2021-01-01,281.1523451924595,8827.893047901616
2021-02-01,-543.715915775002,8143.504529235631
2021-03-01,-19.559603055278785,8751.76282599667
2021-04-01,903.4609617488222,9738.987363438904
2021-05-01,473.4931929722825,9365.01254204269
2021-06-01,2007.638588909459,10944.8853455067
2021-07-01,3313.601027862919,12296.019792633095
2021-08-01,866.6115780003984,9891.057870387998
2021-09-01,2244.3982260479734,11310.272445694924
2021-10-01,2605.622204697668,11713.934125525746
2021-11-01,1275.9908329947211,10399.827101053419
2021-12-01,-357.5703204634792,8794.099082232895
2022-01-01,-532.281799061941,8653.43359485906
2022-02-01,-794.0966798696877,8428.910603595847
2022-03-01,-112.08282732906082,9150.651669907795
2022-04-01,545.6784119288022,9851.122949914932
2022-05-01,499.48426346890665,9849.840252649881
2022-06-01,2218.9725747139646,11608.487746494782
