DateDate,Lower Modal Price,Upper Model Price
2020-06-01,-532.2010346932648,1145.2438943771754
2020-07-01,-973.3419169314343,917.654608202324
2020-08-01,-1159.0978761528775,852.8649112144549
2020-09-01,-1064.489617485217,1048.10440700231
2020-10-01,-980.7573807796482,1225.027098243762
2020-11-01,-1263.4338386785403,1031.1341469881218
2020-12-01,-1377.5080477285023,1002.374943068459
2021-01-01,-1380.020199493584,1082.210480507045
2021-02-01,-1478.6952339483828,1062.7262632691118
2021-03-01,-1436.8967522982311,1181.936248970695
2021-04-01,-1311.2415453724775,1382.226817717673
2021-05-01,-1323.1139792772358,1442.9832024889158
2021-06-01,-1149.8571186878248,1731.9592144668086
2021-07-01,-1547.9534769706415,1423.1521478034538
2021-08-01,-1719.254814442058,1333.8306519273492
2021-09-01,-1612.097453567016,1519.7739725366403
2021-10-01,-1518.2064538416753,1690.2814472276395
2021-11-01,-1797.8738851802325,1485.3929822564253
2021-12-01,-1906.8464137788353,1449.5233182339823
2022-01-01,-1903.3908345882376,1524.683368758135
