DateDate,Lower Modal Price,Upper Model Price
2016-09-01,-853.0583416511811,4690.558341651181
2016-10-01,-2001.1789490619783,5838.678949061978
2016-11-01,-2882.1628765830783,6719.662876583078
2016-12-01,-3624.8666833023617,7462.366683302362
2017-01-01,-3175.0272473787268,9012.527247378726
2017-02-01,-2569.967368815372,10232.46736881537
2017-03-01,-2569.9676688722607,10232.46766887226
2017-04-01,-2569.9679689291347,10232.467968929133
2017-05-01,-2569.968268985995,10232.468268985995
2017-06-01,-2569.968569042841,10232.46856904284
2017-07-01,-2569.968869099673,10232.468869099672
2017-08-01,-3063.7191691564917,9738.719169156491
2017-09-01,-4664.023301320603,11339.023301320602
2017-10-01,-5993.799128823199,12668.799128823199
2017-11-01,-7156.398785559952,13831.398785559952
2017-12-01,-8202.460139080924,14877.460139080924
2018-01-01,-8006.6479852147995,16681.647985214797
2018-02-01,-7552.43653797199,18052.43653797199
2018-03-01,-7552.437138085682,18052.43713808568
2018-04-01,-7552.437738199346,18052.437738199344
