DateDate,Lower Modal Price,Upper Model Price
2017-11-01,-125.67339961564063,150.1734129080161
2017-12-01,-179.82405326792016,204.32406656026623
2018-01-01,-221.76286799824953,246.2628812905956
2018-02-01,-257.2525100522879,281.752523344634
2018-03-01,-288.5841461926665,313.0841594850126
2018-04-01,-316.9471508775824,341.4471641699285
2018-05-01,-343.0531730879496,367.5531863802957
2018-06-01,-367.3681311405195,391.8681444328656
2018-07-01,-390.2167765100202,414.71678980236635
2018-08-01,-777.5018444475611,70.67052612708176
2018-09-01,-786.8213697306276,102.48998982576614
2018-10-01,-806.4805126390087,122.14913273414732
2018-11-01,-880.0828821710857,195.75151555856337
2018-12-01,-942.8594790138163,258.52811240126454
2019-01-01,-999.669420625964,315.3380540134123
2019-02-01,-1051.9468418172435,367.6154752046918
2019-03-01,-1100.6295396402381,416.29817302768646
2019-04-01,-1146.370601068409,462.0392344558574
2019-05-01,-1189.6464666521956,505.3151000396438
2019-06-01,-1230.8173622719028,546.4859956593511
