DateDate,Lower Modal Price,Upper Model Price
2020-11-01,-208.38300871362887,236.4663555980151
2020-12-01,-297.09822215836,281.859536640988
2021-01-01,-340.7560484064727,317.15838241805227
2021-02-01,-371.5305879511436,338.56334021607506
2021-03-01,-392.56134574022934,354.3995993175516
2021-04-01,-401.0666819215104,373.2810997607404
2021-05-01,-409.26766198170634,386.299838313424
2021-06-01,-416.01378851445503,396.6161385590652
2021-07-01,-426.6344388803851,400.17605418009794
2021-08-01,-443.2503947945618,395.6962663109146
2021-09-01,-449.6936433483974,399.91004879494625
2021-10-01,-451.4761809022398,407.6958901761135
2021-11-01,-465.6219760097192,436.0349538737812
2021-12-01,-499.7761245936023,434.45243749361464
2022-01-01,-514.6470316738285,445.57371478725065
2022-02-01,-527.7001796078725,453.9974123885376
2022-03-01,-537.8876714152453,462.10593629453393
2022-04-01,-539.8454871455649,476.15319666952314
2022-05-01,-543.9046769516257,486.41765806912156
2022-06-01,-548.5494736925717,494.84182240908206
