DateDate,Lower Modal Price,Upper Model Price
2020-11-01,-852.4703436811028,554.2390892717362
2020-12-01,-1017.167203474781,644.46361134483
2021-01-01,-1107.312008941933,670.2249252655658
2021-02-01,-1199.3650457430153,647.806315917615
2021-03-01,-1060.5412168236028,840.9212847442814
2021-04-01,-966.7628079174575,981.023622427945
2021-05-01,-771.0418873477709,1218.8730611570406
2021-06-01,-753.5859615682698,1276.100671423956
2021-07-01,-1105.1456968348361,962.8499619529371
2021-08-01,-1311.7410569737463,793.5443392264697
2021-09-01,-1146.1551272740157,995.633953953001
2021-10-01,-1200.0012632844646,977.6584235094806
2021-11-01,-1363.3086196520483,863.3273693903363
2021-12-01,-1411.7459117555493,857.6405694918624
2022-01-01,-1458.353481377972,850.6101585248133
2022-02-01,-1529.879032941752,816.9051553172267
2022-03-01,-1388.3035177001716,995.5871240272436
2022-04-01,-1293.411926533715,1126.250261151814
2022-05-01,-1096.5114855359413,1357.8987169319719
2022-06-01,-1083.4995052319446,1404.9117172663919
