DateDate,Lower Modal Price,Upper Model Price
2016-10-01,-396.581326844679,465.5038966686267
2016-11-01,-644.5970422107022,530.8715768738235
2016-12-01,-779.6575065263028,656.0790512273272
2017-01-01,-922.3141264013216,728.0709726628538
2017-02-01,-1012.9758960087081,827.9534647549599
2017-03-01,-1083.5268857383114,925.2187767612922
2017-04-01,-1160.1202496024941,1005.7630434811592
2017-05-01,-1205.600449814553,1105.971978335947
2017-06-01,-1392.944293587998,1055.9804981794355
2017-07-01,-1503.4819489334814,1075.3754377522087
2017-08-01,-1499.2456020826683,1203.3385351133918
2017-09-01,-1368.212963565921,1452.6713663746389
2017-10-01,-1415.573443908345,1530.8030355682529
2017-11-01,-1626.8791286939659,1439.0104966164454
2017-12-01,-1690.9580860636295,1490.2814402460638
2018-01-01,-1777.5671320480278,1514.6954732649833
2018-02-01,-1826.339598780386,1571.1554418176984
2018-03-01,-1862.8993569674108,1632.0779671154119
2018-04-01,-1909.609810688567,1682.251346696301
2018-05-01,-1931.6783823190456,1753.7502367243549
