DateDate,Lower Modal Price,Upper Model Price
2020-03-01,-107.58235518971651,3133.8622728190458
2020-04-01,69.59371109963877,3920.026562223747
2020-05-01,366.27306034913954,4451.791194134912
2020-06-01,828.8355860474353,5018.288391283
2020-07-01,1126.09572611688,5366.7451672464995
2020-08-01,866.2580433204935,5136.009111098354
2020-09-01,952.9651003914014,5243.899690861244
2020-10-01,1151.3186267826427,5457.5671884939675
2020-11-01,161.29205404540016,4482.115076939786
2020-12-01,-30.40631902196219,4300.419875134778
2021-01-01,-156.11991431641172,4181.353398048997
2021-02-01,-162.88432941500332,4179.507594266217
2021-03-01,-72.01188310803218,4288.159434325471
2021-04-01,193.5888911795405,4565.1335363577255
2021-05-01,465.84668406276023,4844.841747997158
2021-06-01,869.7279070842437,5254.081146885303
2021-07-01,1334.0227426211832,5723.207701330944
2021-08-01,1133.4589794875073,5528.936552442233
2021-09-01,1203.3286299022466,5609.356056337883
2021-10-01,1375.3555416157678,5795.147831081897
