DateDate,Lower Modal Price,Upper Model Price
2020-10-01,-545.6031819077432,348.3616448069183
2020-11-01,-922.5257335821159,452.1752751102995
2020-12-01,-1159.267734519041,520.664776788605
2021-01-01,-1267.8589131745516,690.7390042270015
2021-02-01,-1391.8356165751375,800.6146274110856
2021-03-01,-1489.2583787280953,919.084974208399
2021-04-01,-1553.6164730255284,1050.5248938818402
2021-05-01,-1533.5863660276211,1253.7355525361907
2021-06-01,-1532.5143385514032,1426.130699578974
2021-07-01,-1709.377182687829,1411.454978031218
2021-08-01,-1887.7037789814872,1387.1466769157091
2021-09-01,-1805.9119450247413,1614.7845268290453
2021-10-01,-1916.719188553247,1660.7272034200782
2021-11-01,-2158.9722714780896,1571.9333921033162
2021-12-01,-2291.9419822444725,1584.724895954901
2022-01-01,-2343.700986168359,1674.2732248634525
2022-02-01,-2413.096302399878,1740.9636354519112
2022-03-01,-2471.9373914951225,1814.100187217839
2022-04-01,-2490.4925471448505,1923.474068518054
2022-05-01,-2448.16153664118,2090.178579795773
