DateDate,Lower Modal Price,Upper Model Price
2020-11-01,-213.0903733588005,272.0227085898929
2020-12-01,-378.2849547650808,428.4407253026477
2021-01-01,-497.6595075116238,567.4605972936836
2021-02-01,-620.3389942937415,660.6821779600723
2021-03-01,-705.3914177834674,762.5823212567361
2021-04-01,-791.3542195067125,843.0406664880436
2021-05-01,-858.7435329882368,926.8384326209522
2021-06-01,-927.0351757404486,997.9585449437274
2021-07-01,-1013.8213921379473,1041.1666373771639
2021-08-01,-1081.0495409343002,1096.1907742821136
2021-09-01,-1141.047588706445,1151.937983107965
2021-10-01,-1188.8100482347922,1214.3530251309908
2021-11-01,-1257.833892482364,1309.7004542000348
2021-12-01,-1349.7242589043358,1393.0193601824744
2022-01-01,-1425.213258099436,1488.6824735904995
2022-02-01,-1522.0156404787913,1555.5054781845351
2022-03-01,-1591.4387679749714,1642.0351543924583
2022-04-01,-1668.764953554751,1713.660685508083
2022-05-01,-1731.8302292801045,1793.3145643364628
2022-06-01,-1798.979593498963,1863.3439643063466
