DateDate,Lower Modal Price,Upper Model Price
2020-11-01,-584.8282987305267,684.5491928181996
2020-12-01,-1002.9356465499009,1036.632504983582
2021-01-01,-1312.584032779134,1221.1833535814023
2021-02-01,-1489.8798529159753,1469.630239212548
2021-03-01,-1626.9378423647574,1699.9057131271886
2021-04-01,-1641.868170179437,2016.818971140576
2021-05-01,-1771.642333334147,2190.885240965991
2021-06-01,-2044.719957045178,2200.036428913511
2021-07-01,-2279.2158059279004,2230.118476211947
2021-08-01,-2432.711949940621,2326.519178479495
2021-09-01,-2541.0655440659,2455.5813279581953
2021-10-01,-2595.9061190507737,2627.3627325627203
2021-11-01,-2714.4998668255453,2777.001145477541
2021-12-01,-2882.9121957095913,2877.6341318891346
2022-01-01,-3069.8023547264684,2944.0661312161637
2022-02-01,-3157.176439508367,3100.191917424913
2022-03-01,-3228.4100336063307,3261.954069506303
2022-04-01,-3185.5973421353724,3530.0923171069776
2022-05-01,-3281.7819133327503,3651.8077566393295
2022-06-01,-3512.415770897138,3632.460502439524
