DateDate,Lower Modal Price,Upper Model Price
2020-11-01,388.5500701218091,1399.681853346209
2020-12-01,225.37260575489472,1429.2381647452473
2021-01-01,231.22778370677804,1548.2964301574398
2021-02-01,188.76177011375933,1594.3938214007412
2021-03-01,158.34590868296812,1644.0691015600669
2021-04-01,204.80759187670753,1764.8896239923051
2021-05-01,371.50526009693635,2001.9972163959462
2021-06-01,196.90365294714502,1894.7160613336737
2021-07-01,-95.32006675623143,1667.1993475965937
2021-08-01,-220.7592885122466,1604.1727491263305
2021-09-01,-42.46006585934367,1842.8361345979324
2021-10-01,-47.49802455712404,1896.3255723398752
2021-11-01,-188.3310714314158,1821.1791993909019
2021-12-01,-221.55298522550936,1848.5060989111012
2022-01-01,-171.47255518859083,1956.3893707066773
2022-02-01,-172.20231580013558,2011.6832163307909
2022-03-01,-199.0518540435164,2038.8884981624687
2022-04-01,-145.4443206562463,2144.726720765524
2022-05-01,37.248207426783665,2378.2875518726887
2022-06-01,-120.63633878771248,2270.1352765813544
