Date,Lower Modal Price,Upper Model Price
2020-10-01,2810.478209713541,5760.9289793501175
2020-11-01,2111.052942401966,5709.871260583589
2020-12-01,1826.371716908003,5787.960014606173
2021-01-01,3260.7316124548593,7487.308794109136
2021-02-01,3146.5112364480433,7595.920700026836
2021-03-01,3042.2195899244925,7692.879767865794
2021-04-01,2945.3738411155027,7784.3137797487925
2021-05-01,2861.663536354279,7879.88105827501
2021-06-01,2225.1295227298697,7415.665340491904
2021-07-01,1791.088020118259,7148.238310397157
2021-08-01,2259.874108449368,7779.03881852771
2021-09-01,2358.058797222143,8037.895352643661
2021-10-01,1914.2192146111079,8044.0870140550505
2021-11-01,1496.9649187216319,7947.625237737037
2021-12-01,1299.1277151586391,8015.867294744686
2022-01-01,2250.2978206737657,9206.520532275097
2022-02-01,2147.003667551163,9327.747672144902
2022-03-01,2040.7487951824628,9436.221965387946
2022-04-01,1936.257027910276,9539.142980987492
2022-05-01,1843.9084545601545,9648.200019472637
