DateDate,Lower Modal Price,Upper Model Price
2020-08-01,-21.233329490300633,46.563268973862236
2020-09-01,-21.101218152849558,50.1836736322727
2020-10-01,-86.92089116095573,106.84594087376317
2020-11-01,-148.48255925200903,187.79008540279477
2020-12-01,-412.46359262862535,408.1893269819291
2021-01-01,-831.4963521515018,925.245372213068
2021-02-01,-2077.035379863205,1950.3145455904403
2021-03-01,-4302.865941580567,4672.01350983002
2021-04-01,-10505.853317642677,9759.71437320857
2021-05-01,-21868.340029993633,23630.657790871795
2021-06-01,-53147.33420765592,49267.73269994985
2021-07-01,-110728.4082989409,119538.38114515868
2021-08-01,-268890.65832361777,249157.58761960128
2021-09-01,-560269.3846187515,604733.0444733892
2021-10-01,-1360179.8294032165,1260254.0906573655
2021-11-01,-2834391.198824477,3059219.0289973267
2021-12-01,-6880712.370537499,6375117.655749358
2022-01-01,-14338535.612121686,15475777.665378712
2022-02-01,-34807532.84148077,32249773.05847019
2022-03-01,-72534761.38707753,78287649.88663588
