DateDate,Lower Modal Price,Upper Model Price
2020-11-01,2942.751044373348,12686.731204465534
2020-12-01,544.8031616664857,11386.719087855825
2021-01-01,-338.47525693920943,11275.812160861109
2021-02-01,-1114.1060698828487,11202.841154833975
2021-03-01,-471.7988694979076,12504.218181348551
2021-04-01,757.5100183038676,14360.729214074454
2021-05-01,2913.7096657226966,17116.488209183197
2021-06-01,3048.9907304570243,17827.028387636106
2021-07-01,-1467.8331172126345,13863.89574442236
2021-08-01,-640.1143150287626,15226.002948514857
2021-09-01,-907.7430678829569,15475.466384599946
2021-10-01,610.0934547102552,17496.557667187502
2021-11-01,-520.8457936337873,17472.04735693918
2021-12-01,-2933.2036953675843,15777.228567234019
2022-01-01,-3811.9313195447994,15554.963411593371
2022-02-01,-4481.26190117233,15518.588311833526
2022-03-01,-3829.1661587796107,16780.636496845767
2022-04-01,-2628.9428240281213,18573.564260082152
2022-05-01,-261.6490510110689,21517.505054400463
2022-06-01,-280.53782302064246,22060.393842650752
