DateDate,Lower Modal Price,Upper Model Price
2019-01-01,2.363294038805568,3.0897042007269406
2019-02-01,2.424747952605854,3.2826655668030056
2019-03-01,2.2653138959657286,3.175743483545649
2019-04-01,5.012254087788172,5.948620100382309
2019-05-01,5.66037106968706,6.613446021935505
2019-06-01,13.28003326158292,14.247968561685715
2019-07-01,10.553306997488665,11.534706569427033
2019-08-01,-1.4763835482090024,-0.4692037473661492
2019-09-01,4.102244064781963,5.133409494304002
2019-10-01,13.440213240457185,14.486165348339041
2019-11-01,3.7262130497121717,4.780487266808727
2019-12-01,1.6532556697991054,2.7122310594307093
2020-01-01,2.2548647441190455,3.2727368468760196
2020-02-01,2.108565690059854,3.0984066154411485
2020-03-01,1.6870384969471646,2.660866329399319
2020-04-01,2.799226841144877,3.7645423298491205
2020-05-01,5.182838082599334,6.143771823084949
2020-06-01,6.198985318858411,7.1576815790289645
2020-07-01,3.321291197289904,4.278809494094449
2020-08-01,2.3618814757272264,3.3187025249072417
