Date,Lower Modal Price,Upper Model Price
2020-11-01,-142.758991437191,474.97913869067105
2020-12-01,-85.36208526089757,548.3230075463368
2021-01-01,-113.40114513613614,554.2822620635503
2021-02-01,-113.5368640387328,583.5639164013
2021-03-01,-139.93033415535277,585.7980930620059
2021-04-01,-122.6266968379567,630.585960261304
2021-05-01,-138.63832661351086,641.0982963005295
2021-06-01,-159.7242195422733,645.662259467146
2021-07-01,-112.70816889120908,717.5364219578644
2021-08-01,-178.50167104305916,675.8787242468882
2021-09-01,-204.41067715879393,673.4448456118073
2021-10-01,254.0629831384129,1154.7929056563955
2021-11-01,-210.48559944792476,870.9495911362472
2021-12-01,-194.24340440892905,926.0128460480526
2022-01-01,-223.89115346974432,945.8613241293344
2022-02-01,-231.68631499011957,983.8018732477537
2022-03-01,-268.3857629137862,991.4233066716602
2022-04-01,-260.7577985893955,1041.83089644729
2022-05-01,-284.82471168325526,1059.1874836222146
2022-06-01,-308.8599721903288,1075.336015169066
