Date,Lower Modal Price,Upper Model Price
2020-10-01,1304.7222018548275,2044.7242509068826
2020-11-01,1251.315353870172,2155.931435143312
2020-12-01,1272.1909395070136,2249.3568931987174
2021-01-01,1290.1896361545082,2302.814883861734
2021-02-01,1309.8122340702466,2341.0270826728865
2021-03-01,1343.4063617175923,2384.9037008751666
2021-04-01,1338.4044002955293,2385.835324420415
2021-05-01,1374.566763487257,2425.5610843028335
2021-06-01,1499.6070906715458,2552.8254526630967
2021-07-01,1363.950775556915,2418.6122234221984
2021-08-01,1338.2561346169787,2393.8940493448345
2021-09-01,1318.4614294263954,2374.792827520976
2021-10-01,1285.2286955537234,2352.2987542792
2021-11-01,1281.353006051202,2354.675410702693
2021-12-01,1319.9119619804449,2397.061621034619
2022-01-01,1334.1801361448051,2413.7374694256264
2022-02-01,1345.0506414225688,2426.5461267968512
2022-03-01,1368.149152279172,2451.0250354461605
2022-04-01,1363.198904729511,2447.0514828252135
2022-05-01,1404.851182332602,2489.399810844027
