Date,Lower Modal Price,Upper Model Price
2020-11-01,1213.2414084466632,2042.817957417406
2020-12-01,1329.6994761637202,2343.0387984013887
2021-01-01,1284.302218697987,2378.5514935667998
2021-02-01,1234.107072187399,2368.454911175419
2021-03-01,1260.1085665189694,2416.4049275155603
2021-04-01,1281.7534455471578,2450.661477712113
2021-05-01,1381.8633791010056,2558.3153725302154
2021-06-01,1334.0509215226439,2515.167823196899
2021-07-01,1356.5061085996354,2540.586464690539
2021-08-01,1253.1101952157687,2439.114854123272
2021-09-01,1299.1196990929793,2486.3977602812615
2021-10-01,1263.734965289852,2451.8729779107152
2021-11-01,1332.4314351081557,2526.51252268421
2021-12-01,1460.6038366832763,2658.3557653374464
2022-01-01,1403.1857419103594,2603.2977670815885
2022-02-01,1334.1661983910112,2537.416120554321
2022-03-01,1341.5998285684846,2547.521997143343
2022-04-01,1352.3988009008112,2560.3831760106764
2022-05-01,1442.9350395913957,2652.435992113792
2022-06-01,1390.3102392610408,2600.898172953354
