Date,Lower Modal Price,Upper Model Price
2020-03-01,1767.6590715575958,1930.4924284137778
2020-04-01,1748.8059134489852,1968.3898983591896
2020-05-01,1728.33336427193,1998.164131674741
2020-06-01,1733.276703408825,2042.5387856382533
2020-07-01,1713.2489382180393,2058.9922550651077
2020-08-01,1697.4847966434975,2075.360721529852
2020-09-01,1683.5472364008863,2091.507123034367
2020-10-01,1651.930807852911,2087.6333336440657
2020-11-01,1646.3915798100345,2108.3269108884747
2020-12-01,1642.738737939212,2129.4076761364513
2021-01-01,1630.7508261321736,2141.0044922432585
2021-02-01,1621.1461077159222,2153.9138590573857
2021-03-01,1608.2374218701184,2166.417412647009
2021-04-01,1605.498400311627,2187.0836395166657
2021-05-01,1598.825425143916,2203.4517494608817
2021-06-01,1612.0492089460527,2238.561787125365
2021-07-01,1599.7160536289239,2247.559629894646
2021-08-01,1589.6847697599305,2258.0717396200153
2021-09-01,1580.8120329962805,2269.193124170903
2021-10-01,1553.5905540509857,2261.363956246483
