Date,Lower Modal Price,Upper Model Price
2020-11-01,1506.5597374559416,1800.561130247473
2020-12-01,1507.127772082291,1883.094149114138
2021-01-01,1497.1302618036173,1921.1366690009897
2021-02-01,1479.0413359536471,1936.0809078377904
2021-03-01,1479.5754067918515,1962.4462931755152
2021-04-01,1503.2318094476686,2007.6547997679081
2021-05-01,1500.5052725538594,2023.8054726786404
2021-06-01,1488.3000534936775,2028.7295027100101
2021-07-01,1511.365260266109,2067.7309899599827
2021-08-01,1512.2295814402482,2083.6803337308556
2021-09-01,1486.5116313084395,2072.4120585807054
2021-10-01,1481.809515471699,2081.664979634442
2021-11-01,1479.8062124874118,2097.988138654836
2021-12-01,1490.3540056134389,2125.2746033506305
2022-01-01,1480.1966544366687,2130.7473462149733
2022-02-01,1457.6860256365467,2123.1721459360897
2022-03-01,1454.3724485614985,2134.251456690091
2022-04-01,1478.1685436325686,2171.9049227962973
2022-05-01,1475.1005757362177,2182.239186928997
2022-06-01,1461.6284484440448,2181.794802987517
