Date,Lower Modal Price,Upper Model Price
2020-11-01,-1261.1833416511809,4282.433341651181
2020-12-01,-2409.303949061978,5430.553949061978
2021-01-01,-3290.2878765830783,6311.537876583078
2021-02-01,-4032.9916833023617,7054.241683302362
2021-03-01,-4687.326872533003,7708.576872533003
2021-04-01,-5278.891101835419,8300.14110183542
2021-05-01,-5822.890553943381,8844.14055394338
2021-06-01,-5108.249035383279,10407.276813161057
2021-07-01,-5355.09106544659,10647.952176557701
2021-08-01,-5488.67463882544,10514.369083269883
2021-09-01,-5595.208212204281,10407.835989982057
2021-10-01,-5549.716785583116,10453.327896694225
2021-11-01,-6879.4927499184105,11783.10386102952
2021-12-01,-8042.092497872511,12945.70360898362
2022-01-01,-9088.153917758958,13991.765028870068
2022-02-01,-10046.971702070145,14950.582813181254
2022-03-01,-10937.302003417202,15840.913114528312
2022-04-01,-11772.011425681987,16675.622536793097
2022-05-01,-12560.380754430793,17463.991865541902
2022-06-01,-12048.136946521041,19229.525835409928
