Date,Lower Modal Price,Upper Model Price
2020-11-01,1637.1126935210275,1865.9264864972154
2020-12-01,1599.3351996773529,1906.2778109065391
2021-01-01,1574.9895425190994,1932.7400919944484
2021-02-01,1557.4768125805927,1951.8087991227058
2021-03-01,1544.153703307441,1966.215171146181
2021-04-01,1543.1899797944554,1987.2620186620568
2021-05-01,1495.9186888327135,1957.8184019953987
2021-06-01,1508.890192963059,1985.5074555871122
2021-07-01,1592.3610828371834,2081.3297173406413
2021-08-01,1567.6287526683616,2067.1160159650735
2021-09-01,1563.6567034447924,2072.2227597343162
2021-10-01,1553.33526887799,2069.836633888106
2021-11-01,1547.1097835728879,2077.314897096618
2021-12-01,1541.7762950617744,2083.691613450468
2022-01-01,1537.106194322777,2089.1660202906996
2022-02-01,1532.8703228994384,2093.830144764922
2022-03-01,1528.9789453745655,2097.835285311188
2022-04-01,1534.9333566144928,2111.4037024936342
2022-05-01,1492.2098102197333,2075.6078496808177
2022-06-01,1507.2298355636674,2096.9718979039444
