Date,Lower Modal Price,Upper Model Price
2020-11-01,1380.733413707752,1983.46880566385
2020-12-01,1404.3708014971676,2120.2620156887115
2021-01-01,1426.571908564235,2185.413688012277
2021-02-01,1440.56634356882,2217.8822280977015
2021-03-01,1420.5569609614838,2207.073313454039
2021-04-01,1558.806078261291,2350.19187164276
2021-05-01,1542.1323124035073,2336.2225211029913
2021-06-01,1470.7847474163734,2266.4324295849574
2021-07-01,1489.7317348171994,2286.3002197158385
2021-08-01,1505.2253096320903,2302.348661366363
2021-09-01,1493.0639412958376,2290.5269143826113
2021-10-01,1480.7237462463086,2278.3987153136113
2021-11-01,1527.0794666754969,2329.0855770202365
2021-12-01,1536.0225673957777,2340.344586176843
2022-01-01,1535.7958832708246,2341.428286480381
2022-02-01,1530.8464528878392,2338.128242826897
2022-03-01,1496.2345621568543,2304.997180421329
2022-04-01,1625.2704864381583,2435.123639109147
2022-05-01,1604.2571564754783,2414.8522434301417
2022-06-01,1529.514598173088,2340.5954590762876
