Date,Lower Modal Price,Upper Model Price
2020-10-01,1906.1908518691957,2171.968078581278
2020-11-01,1867.3561153815333,2270.047125562588
2020-12-01,1804.089851279537,2291.702373044774
2021-01-01,1778.1922139747853,2348.426033699066
2021-02-01,1732.9622037046947,2368.289919355894
2021-03-01,1793.9098236300533,2493.0272901747458
2021-04-01,1761.6264614907136,2515.8658199663028
2021-05-01,1604.7723045940336,2412.6915766406296
2021-06-01,1576.071225440525,2432.6770667971737
2021-07-01,1961.9503781813992,2865.7874293431114
2021-08-01,2515.956956427647,3463.8419131526653
2021-09-01,2794.6015664087295,3785.1753597428283
2021-10-01,1188.9783685006712,2181.3381105449002
2021-11-01,1164.440540115067,2157.2339398288373
2021-12-01,1180.83772079316,2174.990275498808
2022-01-01,1167.8798859255348,2162.6482710470023
2022-02-01,1177.7218474183233,2173.6343705497648
2022-03-01,918.3202983182422,1914.9643844136872
2022-04-01,921.6733960714739,1919.3481763898833
2022-05-01,1028.539464331232,2027.0145583566864
