Date,Lower Modal Price,Upper Model Price
2020-10-01,-932215969.9965166,932218207.2168952
2020-11-01,-1116344741.434376,1116346886.7738426
2020-12-01,-1273560150.5008337,1273562238.1439674
2021-01-01,-1413393307.1152337,1413394785.3924067
2021-02-01,-1540585620.7455928,1540587742.4337847
2021-03-01,-1658049576.777998,1658051698.4661899
2021-04-01,-1767725290.4074745,1767727444.5877137
2021-05-01,-1870982892.3026,1870985094.61201
2021-06-01,-1968832486.8360755,1968834689.1454856
2021-07-01,-2062044151.337308,2062046192.3035088
2021-08-01,-2151220555.801236,2151222882.086153
2021-09-01,-2236844713.8643303,2236847040.149247
2021-10-01,-2376232560.890018,2376234516.558171
2021-11-01,-2488026508.600357,2488028083.324148
2021-12-01,-2594939805.490478,2594941141.5049767
2022-01-01,-2697620089.458867,2697618904.351841
2022-02-01,-2796530297.349627,2796531774.2182717
2022-03-01,-2892060934.1623607,2892062411.0310054
2022-04-01,-2984535336.477639,2984536819.930769
2022-05-01,-3074229222.6627045,3074230905.239999
