Date,Lower Modal Price,Upper Model Price
2020-11-01,1449.698518907799,2459.916794833218
2020-12-01,1332.3497923758277,2692.340691815557
2021-01-01,1171.3430741758766,2760.324064452123
2021-02-01,964.615161176341,2718.6057785690773
2021-03-01,855.348935819798,2733.7653139539657
2021-04-01,1092.0163256710175,3066.9728976902416
2021-05-01,985.781848310239,3036.957266732473
2021-06-01,1057.5420623118573,3169.723195640706
2021-07-01,1371.1924049360919,3532.7330195296568
2021-08-01,1258.1310514963568,3459.9661504047826
2021-09-01,1114.4322497527667,3349.414001741834
2021-10-01,989.8306102882491,3252.2634341078383
2021-11-01,1154.7310471100686,3469.6844586459906
2021-12-01,1116.3311614218344,3474.304031646632
2022-01-01,1035.1200843158856,3428.599044288864
2022-02-01,876.9373715669631,3299.9160076110124
2022-03-01,681.666845340977,3129.302805165642
2022-04-01,983.3409623307718,3451.866012866446
2022-05-01,906.6509051245705,3392.816173528744
2022-06-01,968.9386600024002,3470.0705589181725
