Date,Lower Modal Price,Upper Model Price
2017-11-01,1140.4408916218592,2118.1754724420116
2017-12-01,901.4402057366412,2118.8083134801273
2018-01-01,1255.46989707586,2635.480261361705
2018-02-01,1192.121202085027,2708.08589766597
2018-03-01,652.3021455042989,2290.4452304743168
2018-04-01,569.9125433984475,2321.02375646791
2018-05-01,528.9244470019858,2385.945611658803
2018-06-01,485.64738905597596,2442.7994469624377
2018-07-01,414.2171682322139,2466.6048702351463
2018-08-01,385.5469413651822,2528.938483936481
2018-09-01,362.38187619575115,2593.066616712258
2018-10-01,283.80795211521195,2598.4961496602946
2018-11-01,316.5948364177407,2846.0853400420456
2018-12-01,104.85265554590546,2795.169217168853
2019-01-01,519.1302053119186,3351.3509246055046
2019-02-01,457.28890306674907,3421.889516680513
2019-03-01,-138.274901913868,2952.2570950371146
2019-04-01,-222.62456536910963,2988.678363557885
2019-05-01,-269.7128227999385,3057.9157307801097
2019-06-01,-319.61886979560086,3120.385244498927
