Date,Lower Modal Price,Upper Model Price
2020-11-01,1881.6214125824854,2986.3321935860777
2020-12-01,1538.595116154795,3034.278312807611
2021-01-01,1439.0412712645054,3196.4401811148964
2021-02-01,1278.3998671844638,3229.376114178882
2021-03-01,1312.1217907955524,3413.560735848895
2021-04-01,1279.3886752877922,3501.279339591413
2021-05-01,1199.834954641516,3520.2178173449734
2021-06-01,1149.952881707832,3552.2174663808464
2021-07-01,1189.1589201934835,3660.4408629965806
2021-08-01,1203.4744784983536,3733.633906647668
2021-09-01,1116.0057003547722,3696.94210838386
2021-10-01,1139.198012173702,3764.375890550004
2021-11-01,905.6128775111656,3544.881939251368
2021-12-01,1074.9259539558852,3727.3955003936962
2022-01-01,1089.2213822042634,3754.144083692515
2022-02-01,1040.8914985614713,3718.212439606021
2022-03-01,1106.7244921246029,3795.732102816157
2022-04-01,1187.5196811405697,3887.6067446535535
2022-05-01,1162.228473618179,3872.8675453967016
2022-06-01,1151.2444847482093,3871.974967859297
