Date,Lower Modal Price,Upper Model Price
2020-11-01,1118.0517073877509,1588.6767531014011
2020-12-01,1074.8333693947893,1725.5420371401265
2021-01-01,1042.958040219942,1823.768622695736
2021-02-01,1006.6921954756856,1891.5080469746692
2021-03-01,962.15960802989,1935.2198318311225
2021-04-01,885.1751295468754,1935.40040902168
2021-05-01,879.4928497150489,1998.666997537001
2021-06-01,890.6277552562506,2072.4305530000606
2021-07-01,867.9034457252759,2107.3402004376712
2021-08-01,819.465143040203,2112.505018586944
2021-09-01,820.4546461156172,2163.789454595004
2021-10-01,759.2399070840416,2150.118673762316
2021-11-01,780.0310389211945,2221.4857159186067
2021-12-01,788.4579197755538,2277.888414089946
2022-01-01,785.143744479474,2320.2917819202075
2022-02-01,757.8546224370576,2337.3749633473085
2022-03-01,727.0095127131865,2349.207204093964
2022-04-01,662.9782057291536,2326.2978737838657
2022-05-01,665.9421448166513,2368.9737276821934
2022-06-01,683.3246000335989,2424.7957648916595
