Date,Lower Modal Price,Upper Model Price
2020-11-01,4483.677287970288,7240.017377010572
2020-12-01,3401.9231340224997,6309.9423675839025
2021-01-01,653.8823158764371,3720.974567504193
2021-02-01,2433.6653531874217,5651.596123597237
2021-03-01,2532.3886863203525,5894.406891107404
2021-04-01,2417.5805530149555,5917.759503468549
2021-05-01,197.0403748105566,3830.129832206162
2021-06-01,2848.928977195381,6610.235309377789
2021-07-01,2786.963719620158,6672.257999803118
2021-08-01,2767.2649296700342,6772.7109675949705
2021-09-01,1761.525895962514,5883.622969277836
2021-10-01,2023.0352765445737,6258.571913257909
2021-11-01,-2582.5197235339215,1655.3615852179896
2021-12-01,-2111.946037582515,2168.038815679289
2022-01-01,-932.1450448780752,3386.8854388219816
2022-02-01,-1277.6811644249383,3080.11289960637
2022-03-01,-1959.4167529613285,2436.797342982901
2022-04-01,-1959.9536821743382,2474.347622132052
2022-05-01,-1107.0463002981605,3365.017845785055
2022-06-01,-2224.972239697092,2284.5385315809935
