Date,Lower Modal Price,Upper Model Price
2020-11-01,-136.49992730185318,2507.2615576163835
2020-12-01,-870.0570183186014,1821.179957539323
2021-01-01,-986.6373133844872,1712.9808620202512
2021-02-01,-650.7301161486887,2054.382080275217
2021-03-01,-433.1869744708931,2277.067253828409
2021-04-01,-225.49089362395466,2489.850352440585
2021-05-01,-69.94377155665916,2650.4671560467486
2021-06-01,439.53425375028496,3164.9992525720845
2021-07-01,719.2382836272029,3449.732289965227
2021-08-01,1405.4385655265341,4140.90528088483
2021-09-01,2672.94597509045,5413.234701276995
2021-10-01,1587.6048044044371,4332.917644144976
2021-11-01,2656.026480946148,5404.010501066094
2021-12-01,5816.460591311721,8568.979214013527
2022-01-01,2860.786787942211,5618.110956426485
2022-02-01,793.377030366616,3555.5359746206295
2022-03-01,874.5402546063094,3641.530580290623
2022-04-01,604.3607010036958,3376.174772015664
2022-05-01,-408.73152509674856,2367.898328271019
2022-06-01,-503.7425876403564,2277.6956495280865
