Date,Lower Modal Price,Upper Model Price
2020-11-01,3071.420397913207,4196.368399426968
2020-12-01,2957.0658152878277,4447.684614579124
2021-01-01,2947.406083842418,4673.12368714729
2021-02-01,2867.968882248565,4765.196845946093
2021-03-01,2695.7113369459576,4729.229155436707
2021-04-01,2930.8656010421714,5078.028954057463
2021-05-01,2802.903626601619,5048.41538654661
2021-06-01,2675.9782612260287,5009.10321345808
2021-07-01,2633.3870422164746,5046.351024571355
2021-08-01,2603.9188497656883,5090.936440963051
2021-09-01,2491.0947404895405,5047.758153869039
2021-10-01,2346.3510575901128,4969.24999780031
2021-11-01,2380.4429717645135,5114.31708328222
2021-12-01,2401.052728743001,5233.928097571281
2022-01-01,2471.7774439063387,5394.9944023393955
2022-02-01,2461.060889970483,5469.132331260025
2022-03-01,2359.3725427574136,5447.346621345362
2022-04-01,2582.6597705646172,5746.390016761837
2022-05-01,2493.7149727176175,5729.789582472263
2022-06-01,2368.120535043361,5673.725217392304
