Date,Lower Modal Price,Upper Model Price
2020-08-01,2800.4481246220985,3689.5424963508985
2020-09-01,2598.7207772614847,3769.498654881637
2020-10-01,2484.7054098553513,3833.4371454241195
2020-11-01,2612.6780175526305,4090.1155176875995
2020-12-01,2673.7100754126877,4252.019143736616
2021-01-01,2667.820366014553,4329.730690839875
2021-02-01,2627.023796858878,4360.916340150755
2021-03-01,2573.832590183913,4372.668020053441
2021-04-01,2730.505463136964,4588.77230779373
2021-05-01,2706.831789990779,4620.334587481087
2021-06-01,2661.3060507416294,4626.848995390458
2021-07-01,2643.3777546940823,4658.553757844953
2021-08-01,2362.446539264748,4468.98452742234
2021-09-01,2242.654798569272,4429.338343388121
2021-10-01,2169.8610881753466,4428.788608859555
2021-11-01,2326.733296264962,4652.202158797929
2021-12-01,2373.8056869275156,4761.562368106313
2022-01-01,2388.3017702274474,4834.972504400374
2022-02-01,2364.1914262447945,4867.9026582301185
2022-03-01,2321.8525185563603,4880.539376806746
