Date,Lower Modal Price,Upper Model Price
2020-11-01,3422.9386035273174,4273.152582997849
2020-12-01,3291.57438253702,4436.502066731352
2021-01-01,3277.520649639143,4623.237392407432
2021-02-01,3241.7046057645193,4741.662609683833
2021-03-01,3264.7568435601106,4893.496512467449
2021-04-01,3269.9446468040233,5010.472801240358
2021-05-01,3251.92903632582,5092.421114785397
2021-06-01,3136.3891642221743,5068.280500029078
2021-07-01,3002.1516328399575,5019.013440558425
2021-08-01,2897.3146265200726,4994.167910082628
2021-09-01,2799.627971341037,4972.521695743699
2021-10-01,2742.3327431661696,4988.122834832862
2021-11-01,2819.370909862509,5182.658037032634
2021-12-01,2791.154345073331,5261.1611101046365
2022-01-01,2842.8549731824214,5411.427216814734
2022-02-01,2846.032359481578,5507.294811507909
2022-03-01,2901.6824919794635,5650.829906866715
2022-04-01,2929.4289644178716,5762.277494773289
2022-05-01,2926.09920472832,5839.149081244383
2022-06-01,2810.9764155247694,5801.292189428735
