Date,Lower Modal Price,Upper Model Price
2020-11-01,3302.741734801308,3960.1693137948964
2020-12-01,3180.098439881355,4197.597468207852
2021-01-01,3185.622496138425,4467.8069033056145
2021-02-01,3101.742426998658,4602.687426272084
2021-03-01,3033.6884705699654,4724.960928089853
2021-04-01,3079.4908515017564,4941.719397590316
2021-05-01,2983.549363737557,5002.307823102543
2021-06-01,2774.654655434596,4938.650075015743
2021-07-01,2724.998803951286,5025.078507772219
2021-08-01,2645.312460877384,5073.8628648989625
2021-09-01,2537.547458596443,5088.105775433765
2021-10-01,2354.5297405832944,5021.519119708296
2021-11-01,2363.1494527087607,5180.336283305883
2021-12-01,2342.950647343606,5309.926549005421
2022-01-01,2410.2888117873676,5520.056118706008
2022-02-01,2370.540560315786,5616.773053284005
2022-03-01,2336.240706855271,5712.8832562076905
2022-04-01,2403.0293554419077,5905.20747736749
2022-05-01,2324.487289660865,5947.853685436978
2022-06-01,2128.6768351666487,5869.307299802426
