Date,Lower Modal Price,Upper Model Price
2020-11-01,3385.0834381764885,4333.08352616069
2020-12-01,3265.7720702106667,4474.211378644308
2021-01-01,3308.4486081759337,4679.970069693789
2021-02-01,3322.9986313215895,4819.027500074648
2021-03-01,3232.264147012384,4832.998834157448
2021-04-01,3209.2960327040855,4904.813363942566
2021-05-01,3203.131053373964,4986.136061083063
2021-06-01,3125.8250617640715,4990.986162544941
2021-07-01,3179.9263403032264,5123.141756059848
2021-08-01,3094.4628119119193,5112.401181000043
2021-09-01,2889.897058878356,4979.738244083017
2021-10-01,2875.6516439209245,5034.95078254603
2021-11-01,2878.3919685540814,5131.666082924178
2021-12-01,2874.5062732247843,5212.273267135452
2022-01-01,2971.644648270484,5388.205482285489
2022-02-01,3019.0290957327743,5510.571989034641
2022-03-01,2950.9787139288023,5515.303169874562
2022-04-01,2938.563585879592,5572.895886794382
2022-05-01,2945.6463421478193,5647.3901095437095
2022-06-01,2878.927249819676,5645.958397155559
